119097547292881, 0.040861044, 2.1656353, 7.6954966
119097563494047, 0.12258313, 1.3075534, 8.21307
119097568743297, -0.08172209, 0.38136974, 8.934948
119097578957214, -0.50395286, -0.14982383, 9.479762
119097588801714, -1.8387469, -0.21792556, 10.378705
119097598851589, -2.7649305, 1.7434045, 9.00305
119097609838714, -2.901134, 3.5549107, 7.368608
119097620769131, -1.7978859, 2.8602731, 7.04172
119097630554172, -1.0623871, 2.6832085, 7.1915436
119097640854714, -0.8308412, 3.0237172, 7.7908387
119097651683631, -0.7899802, 3.214402, 8.430995
119097663148797, -0.35412905, 3.405087, 8.934948
119097671838089, -0.040861044, 3.636633, 8.934948
119097682049589, 0.12258313, 3.800077, 8.444615
119097697762714, 0.12258313, 3.4731886, 7.9679036
119097702185839, -0.5992953, 3.1599207, 8.063246
119097712596006, -0.7763598, 3.255263, 8.19945
119097725996922, -0.7218784, 3.4187074, 8.471856
119097734100839, -0.7491191, 3.445948, 8.689782
119097745412839, -0.7491191, 3.5412905, 8.839605
119097754155381, -0.4903325, 3.486809, 9.030291
119097765653714, -0.42223078, 3.5549107, 8.825985
119097774800964, -0.5720546, 3.759216, 8.512717
119097784611006, -0.46309182, 3.7728362, 8.294792
119097860526964, -0.35412905, 3.800077, 8.349273
119097864012756, -0.21792556, 3.7455957, 8.21307
119097865251422, -0.58567494, 3.6230125, 8.022385
119097866508339, -0.8580819, 3.6502533, 7.9270425
119097867644214, -1.1713499, 3.5821514, 7.709117
119097868739297, -1.1713499, 3.636633, 7.8998017
119097872118464, -0.7491191, 3.759216, 8.104107
119097873359839, -0.21792556, 3.800077, 7.9270425
119097880409589, 0.095342435, 3.9362805, 7.763598
119097893492797, 0.40861043, 4.0180025, 8.21307
119097903267547, 0.54481393, 3.7047346, 8.60806
119097911667922, 0.47671217, 3.445948, 8.812365
119097922509006, 0.14982383, 3.5004294, 8.989429
119097932296964, 0.14982383, 3.486809, 9.2073555
119097942369589, -0.27240697, 3.2416427, 9.166494
119097952602922, -0.54481393, 2.7649305, 9.00305
119097962720797, -0.51757324, 2.506144, 8.934948
119097972816714, -0.21792556, 2.6287272, 9.0983925
119097982795506, 0.25878662, 2.901134, 9.384419
119097992882047, 0.53119355, 3.0237172, 9.520623
119098002948922, 0.667397, 2.8875136, 9.425281
119098013098172, 0.6537767, 2.73769, 9.343558
119098026125089, 0.3405087, 2.6014864, 9.152874
119098036461922, 0.095342435, 2.6287272, 9.357179
119098046659881, -0.013620348, 2.901134, 10.54215
119098056696797, 0.35412905, 2.8057916, 11.604536
119098066692464, 0.61291564, 2.383561, 11.985906
119098076898006, 0.6946377, 2.2745981, 12.054008
119098092469547, 0.47671217, 2.002191, 11.372991
119098098604256, 0.25878662, 2.0294318, 10.651112
119098108903006, 0.16344418, 2.152015, 9.915613
119098118686881, 0.24516626, 2.2882185, 9.166494
119098128603881, 0.5720546, 2.383561, 8.526338
119098138712797, 0.58567494, 2.547005, 7.9270425
119098148867922, 0.4903325, 2.7104492, 7.6954966
119098158894339, 0.47671217, 3.091819, 7.709117
119098169361047, 0.7627395, 3.3778462, 7.7363577
119098179252172, 0.8036005, 3.3914666, 7.7363577
119098189325381, 0.6810174, 3.2825038, 7.668256
119098199412714, 0.8580819, 3.3506055, 7.763598
119098209568006, 0.95342433, 3.5140498, 7.804459
119098223461047, 1.0896279, 3.6638734, 7.995144
119098231795256, 1.4165162, 3.6774938, 8.3765135
119098241437297, 1.8659877, 3.6230125, 8.635301
119098251818881, 2.0566726, 3.568531, 8.853226
119098261899047, 1.9340894, 3.5140498, 9.084772
119098273159756, 1.7706453, 3.5276701, 9.180115
119098282564922, 1.3756552, 3.5004294, 9.139254
119098298289464, 1.1577295, 3.405087, 8.962189
119098303365589, 0.84446156, 3.3778462, 8.771504
119098329393672, 0.50395286, 3.255263, 8.676162
119098331544547, 0.626536, 3.0781987, 8.689782
119098333519631, 1.253072, 3.2416427, 9.384419
119098344944589, 1.9749504, 3.7319753, 9.997335
119098358491339, 2.3018389, 3.7864566, 9.615966
119098367418964, 1.96133, 3.759216, 8.7034025
119098377405172, 1.1032481, 3.5821514, 7.4639506
119098389240756, 0.50395286, 3.445948, 6.810174
119098399324381, 0.2860273, 3.3233647, 6.5650077
119098409499256, 0.095342435, 3.2825038, 6.3607025
119098426165797, 0.095342435, 3.336985, 6.183638
119098430430464, -0.095342435, 3.336985, 6.074675
119098441204964, -0.095342435, 3.3097446, 5.8567495
119098455891297, 0.14982383, 3.336985, 5.638824
119098461373006, 0.29964766, 3.2825038, 5.6933055
119098473252339, 0.61291564, 3.3506055, 6.033814
119098481820339, 0.939804, 3.6093922, 6.67397
119098491593881, 1.1985906, 3.7455957, 7.1506824
119098501922339, 1.1849703, 3.840938, 7.2596455
119098512623922, 0.9670447, 3.840938, 7.1915436
119098523413714, 0.667397, 3.568531, 7.0280995
119098532791422, 0.46309182, 3.3778462, 6.8374147
119098543021839, 0.14982383, 3.3097446, 6.66035
119098560891089, -0.12258313, 3.3778462, 6.67397
119098563034131, -0.06810174, 3.445948, 6.769313
119098573214297, 0.027240695, 3.5276701, 6.864655
119098587199422, 0.24516626, 3.6638734, 7.1506824
119098594047047, 0.21792556, 3.8273177, 7.2187843
119098604355422, 0.25878662, 3.6093922, 7.5865335
119098614768047, 0.16344418, 3.718355, 7.9270425
119098624325964, 0.23154591, 3.7319753, 8.21307
119098634644672, 0.027240695, 3.800077, 8.185829
119098645436422, -0.21792556, 3.990762, 7.7363577
119098655934756, -0.17706452, 3.840938, 7.368608
119098666202464, 0.10896278, 3.8273177, 7.763598
119098675889381, 0.42223078, 3.92266, 8.962189
119098696094672, 0.7354988, 3.92266, 10.365085
119098699540214, 0.7491191, 3.92266, 11.74074
119098706133547, 0.8036005, 3.7728362, 12.92571
119098719802047, 0.7627395, 3.4731886, 13.633968
119098728173339, 0.7082581, 2.9964764, 13.6748295
119098739132297, 0.7627395, 2.587866, 13.034673
119098748075964, 0.92618364, 2.5742457, 12.4489975
119098758337214, 1.0896279, 2.7649305, 11.904184
119098767944714, 1.1032481, 2.9964764, 11.522814
119098778640506, 0.89894295, 3.091819, 11.400231
119098806176006, 0.4903325, 2.969236, 11.413852
119098807510672, 0.16344418, 2.73769, 11.264028
119098809501756, -0.027240695, 2.587866, 10.896278
119098824194297, -0.19068487, 2.4516625, 9.861132
119098834521297, -0.27240697, 2.3699405, 8.785124
119098845326214, -0.19068487, 2.3971813, 7.709117
119098856430214, -0.14982383, 2.465283, 6.742072
119098883369089, -0.10896278, 2.6014864, 5.911231
119098884755631, -0.19068487, 2.6832085, 5.5162406
119098894200131, -0.313268, 2.6968288, 5.5571017
119098899112506, -0.44947147, 2.6287272, 5.952092
119098906680297, -0.6401563, 2.547005, 6.619489
119098917132381, -0.6537767, 2.383561, 7.177923
119098926810714, -0.6401563, 2.4380422, 7.600154
119098936816673, -0.51757324, 2.547005, 7.9270425
119098946989966, -0.44947147, 2.6423476, 8.172209
119098957045549, -0.32688835, 2.7104492, 8.253931
119098967457924, -0.21792556, 2.6832085, 8.349273
119098977215799, -0.027240695, 2.669588, 8.390134
119098987300924, 0.040861044, 2.6968288, 8.60806
119099000512840, 0.12258313, 2.73769, 8.798744
119099007567340, 0.19068487, 2.7649305, 9.030291
119099017647965, 0.12258313, 2.7649305, 9.302697
119099027939381, 0.095342435, 2.6968288, 9.289077
119099038074506, 0.013620348, 2.6423476, 9.125633
119099048197881, -0.05448139, 2.6014864, 8.853226
119099058320840, 0.040861044, 2.73769, 8.458236
119099068368215, 0.14982383, 2.8602731, 7.9270425
119099078788090, 0.20430522, 2.9419951, 7.6137743
119099088867256, 0.40861043, 3.0237172, 7.3822284
119099098921840, 0.53119355, 3.13268, 7.3141265
119099109001173, 0.55843425, 3.1463003, 7.327747
119099119202631, 0.50395286, 3.214402, 7.504812
119099136446715, 0.2860273, 3.214402, 7.368608
119099156294715, 0.19068487, 3.2688835, 7.409469
119099157517382, 0.14982383, 3.2688835, 7.3822284
119099161249465, 0.25878662, 3.3097446, 7.246025
119099170974048, 0.46309182, 3.3506055, 7.286886
119099185398590, 0.7082581, 3.405087, 7.3549876
119099195255090, 0.7354988, 3.4323275, 7.572913
119099205693465, 0.6537767, 3.4187074, 7.749978
119099215375340, 0.54481393, 3.3506055, 8.076866
119099226582382, 0.44947147, 3.2688835, 8.390134
119099234859756, 0.313268, 3.1871614, 8.471856
119099244914298, 0.24516626, 3.0100968, 8.458236
119099255062132, 0.21792556, 3.0237172, 8.60806
119099265412965, 0.25878662, 3.1599207, 8.390134
119099275564257, 0.25878662, 3.1599207, 8.21307
119099285634007, 0.35412905, 3.1871614, 7.981524
119099299180631, 0.40861043, 3.214402, 8.036005
119099305891090, 0.5720546, 3.2416427, 8.22669
119099324320631, 0.7627395, 3.2825038, 8.730643
119099335428632, 0.92618364, 3.2961242, 9.057531
119099343099007, 0.7763598, 3.3778462, 9.112013
119099353302090, 0.5720546, 3.3233647, 8.812365
119099363412257, 0.5720546, 3.1190596, 8.458236
119099373380882, 0.7218784, 2.9283748, 8.471856
119099383470507, 1.1168685, 2.7921712, 8.853226
119099393573465, 1.5118586, 2.8602731, 9.329938
119099403718173, 1.9885708, 3.1190596, 9.929234
119099414993340, 2.152015, 3.2416427, 10.419566
119099425836798, 2.0294318, 2.982856, 10.528529
119099435458715, 1.6889231, 2.5742457, 10.351464
119099445470548, 1.4573772, 2.0566726, 10.092678
119099455566340, 1.3484144, 1.6616824, 9.983715
119099465744798, 1.3620348, 1.5799603, 10.119919
119099475918798, 1.3756552, 1.7706453, 10.446807
119099485940715, 1.4165162, 1.9340894, 10.978001
119099496767590, 1.4165162, 2.002191, 11.481953
119099506525757, 1.1985906, 1.96133, 11.618156
119099516609590, 0.939804, 1.9340894, 11.277648
119099527018715, 0.626536, 1.8932283, 10.637491
119099537847048, 0.40861043, 1.7706453, 9.438901
119099555875548, 0.35412905, 1.8115063, 8.322033
119099558361382, 0.7218784, 2.1247742, 7.43671
119099568181590, 1.3892754, 2.4380422, 6.8782754
119099581868590, 2.2473574, 2.8330324, 6.66035
119099592230298, 2.8057916, 3.1054392, 6.67397
119099602413507, 3.3914666, 3.1871614, 6.9463773
119099620524715, 3.8545585, 3.0100968, 7.5320525
119099623193840, 4.0588636, 2.7785509, 8.076866
119099633451048, 3.8954194, 2.4516625, 8.744264
119099647098048, 3.7319753, 2.083913, 9.248216
119099654190257, 3.6093922, 1.8659877, 9.588725
119099664333423, 3.5957718, 1.7434045, 9.861132
119099674619465, 3.5276701, 1.6344417, 9.929234
119099685271132, 3.4187074, 1.6344417, 10.010956
119099694447840, 3.3097446, 1.7025435, 10.160779
119099705222257, 3.1463003, 1.7434045, 10.310603
119099716709507, 2.819412, 1.7025435, 10.296983
119099726298090, 2.6014864, 1.6208214, 9.956474
119099735758923, 2.3971813, 1.607201, 9.289077
119099745939632, 2.2745981, 1.7978859, 8.526338
119099756155548, 2.2473574, 1.9749504, 7.8180795
119099766365382, 2.233737, 2.1111538, 7.137062
119099776683465, 2.233737, 2.4380422, 6.769313
119099786957590, 2.2473574, 2.6559677, 6.4424243
119099807877090, 2.2745981, 2.901134, 6.2926006
119099818262382, 2.1792557, 3.173541, 6.2108784
119099819630882, 2.083913, 3.3506055, 6.347082
119099828737798, 2.0158114, 3.3914666, 6.3879433
119099838885048, 2.0158114, 3.4595683, 6.4151835
119099849091507, 2.0975335, 3.3642259, 6.4424243
119099859254798, 1.96133, 3.3642259, 6.428804
119099869499257, 1.7706453, 3.6093922, 6.510526
119099879698423, 1.6208214, 3.6093922, 6.701211
119099890158715, 1.5935807, 3.4187074, 6.932757
119099900208298, 1.3756552, 3.2007818, 7.1234417
119099910505923, 1.1713499, 2.9964764, 7.273266
119099920604673, 1.0215261, 2.9283748, 7.504812
119099930748215, 0.8036005, 2.982856, 7.5865335
119099940839340, 0.50395286, 2.9283748, 7.518432
119099951175673, 0.35412905, 2.901134, 7.3958488
119099961402632, 0.19068487, 2.9556155, 7.246025
119099971661132, 0.13620348, 3.0100968, 7.164303
119099981839340, 0.095342435, 3.091819, 7.273266
119099992059548, 0.12258313, 3.214402, 7.5456724
119100002281590, 0.2860273, 3.2961242, 8.049625
119100012455090, 0.42223078, 3.3506055, 8.662541
119100022752007, 0.46309182, 3.1871614, 9.248216
119100032899340, 0.38136974, 3.214402, 9.479762
119100043125132, -0.013620348, 3.3097446, 8.962189
119100053387757, -0.12258313, 3.214402, 8.798744
119100063589173, 0.17706452, 3.0100968, 8.785124
119100073856882, 1.0215261, 3.0373375, 9.41166
119100084069465, 1.8387469, 3.255263, 10.61025
119100094249298, 2.4108016, 3.173541, 12.122109
119100104508632, 2.73769, 2.8057916, 13.770171
119100114756840, 2.8330324, 2.3018389, 14.996003
119100124990590, 2.6559677, 1.5799603, 15.418234
119100135270923, 2.0294318, 1.0487667, 15.173067
119100145497507, 1.253072, 0.7763598, 14.383087
119100155631757, 0.61291564, 0.8308412, 13.388802
119100165852632, 0.21792556, 1.1168685, 12.258313
119100175917757, 0.13620348, 1.334794, 11.059722
119100186292965, 0.3405087, 1.3756552, 9.820271
119100196609757, 0.7218784, 1.3756552, 8.825985
119100207466882, 0.8036005, 1.7434045, 8.335652
119100217071507, 0.47671217, 2.1656353, 8.662541
119100227246132, 0.14982383, 2.4516625, 9.711308
119100237490632, -0.3949901, 2.4789033, 10.882658
119100247724840, -0.89894295, 2.4516625, 11.277648
119100257956673, -1.334794, 2.4108016, 10.909899
119100268184548, -1.4982382, 2.465283, 9.956474
119100278385215, -1.4437568, 2.4516625, 8.648921
119100288159423, -1.334794, 2.4516625, 7.3822284
119100304457215, -1.0896279, 2.6559677, 6.2517395
119100312413257, -0.5720546, 2.9964764, 5.5026207
119100321792590, -0.5720546, 3.3233647, 5.4890003
119100332078882, 0.44947147, 3.5412905, 5.7886477
119100342233007, 0.89894295, 3.4187074, 6.3198414
119100352461298, 0.9942854, 3.0100968, 7.014479
119100362681132, 0.84446156, 2.5333846, 7.804459
119100372928423, 0.47671217, 2.0158114, 7.8998017
119100383113215, 0.19068487, 1.4028958, 8.158588
119100393321090, 0.027240695, 1.2666923, 8.172209
119100403563298, -0.05448139, 1.2122109, 8.281172
119100413764132, -0.21792556, 1.3075534, 8.322033
119100424010007, -0.24516626, 1.3892754, 8.403754
119100434238715, -0.35412905, 1.4437568, 8.362893
119100444448007, -0.51757324, 1.4982382, 8.240311
119100454656882, -0.6537767, 1.4709976, 7.981524
119100464890840, -0.6401563, 1.5118586, 7.6954966
119100475272923, -0.61291564, 1.607201, 7.409469
119100485429132, -0.40861043, 1.8387469, 7.2187843
119100495654965, -0.20430522, 2.0566726, 6.9599977
119100505812048, -0.05448139, 2.2609777, 6.5650077
119100516011382, -0.040861044, 2.3426998, 6.510526
119100525960632, 0.027240695, 2.4516625, 6.742072
119100536505965, 0.05448139, 2.6423476, 7.1234417
119100546677673, 0.05448139, 2.7513103, 7.3549876
119100556927507, 0.05448139, 2.7921712, 7.327747
119100567145923, -0.14982383, 2.7921712, 7.3958488
119100577347965, -0.2860273, 2.8057916, 7.572913
119100587585548, -0.46309182, 2.901134, 7.84532
119100597845465, -0.43585113, 3.0373375, 8.19945
119100609668507, -0.40861043, 3.214402, 8.825985
119100618337173, -0.27240697, 3.4187074, 9.493382
119100628453215, -0.12258313, 3.568531, 10.024576
119100638589090, -0.12258313, 3.5957718, 10.487668
119100648783257, -0.23154591, 3.4187074, 10.814556
119100659004632, -0.43585113, 3.2007818, 11.005241
119100669238757, -0.8036005, 3.1599207, 10.705593
119100679404882, -1.0623871, 3.091819, 10.079058
119100689674173, -1.0215261, 3.091819, 9.384419
119100699880590, -0.46309182, 3.0645783, 9.030291
119100710173632, 0.27240697, 3.0373375, 8.975809
119100720397632, 1.0760075, 2.901134, 9.125633
119100730634298, 1.4165162, 2.8057916, 9.084772
119100740770798, 1.3756552, 2.6014864, 8.921328
119100750998257, 1.1441092, 2.2473574, 8.499097
119100761211090, 0.87170225, 1.9068487, 8.144968
119100771465090, 0.50395286, 1.7570249, 7.709117
119100781671132, 0.44947147, 1.6208214, 7.504812
119100791935048, 0.50395286, 1.6344417, 7.43671
119100802090757, 0.51757324, 1.7842655, 7.804459
119100817972715, 0.6946377, 1.96133, 7.940663
119100827737298, 0.7082581, 2.070293, 8.253931
119100835666757, 0.24516626, 1.8932283, 8.281172
119100845357590, -0.21792556, 1.879608, 8.253931
119100855596132, -0.5992953, 1.7434045, 8.22669
119100865704923, -0.81722087, 1.8251266, 8.281172
119100875842798, -0.7627395, 2.1111538, 8.417375
119100886165965, -0.55843425, 2.3699405, 8.567199
119100896491423, -0.19068487, 2.547005, 8.785124
119100906697257, -0.19068487, 2.6014864, 9.057531
119100916833090, 0.027240695, 2.6151068, 9.438901
119100927023340, 0.05448139, 2.4925237, 10.010956
119100940970173, -0.14982383, 2.3699405, 10.8281765
119100950263257, -0.14982383, 2.3290794, 11.277648
119100960443049, 0.3677494, 2.3699405, 11.413852
119100970698717, 0.667397, 2.4380422, 11.182305
119100980813633, 0.87170225, 2.4925237, 10.54215
119100991015466, 0.9942854, 2.669588, 9.602345
119101001240091, 0.7627395, 2.7240696, 8.648921
119101011210383, 0.58567494, 2.669588, 8.063246
119101021687466, 0.3405087, 2.5742457, 7.763598
119101031885258, 0.095342435, 2.4516625, 7.668256
119101042115883, -0.095342435, 2.3426998, 7.572913
119101052358174, -0.19068487, 2.315459, 7.681876
119101062586466, -0.20430522, 2.2882185, 7.8317
119101072779758, -0.08172209, 2.3290794, 7.9679036
119101083030507, -0.05448139, 2.4789033, 7.9679036
119101093258299, -0.06810174, 2.6014864, 7.804459
119101103490508, -0.19068487, 2.7104492, 7.5456724
119101113693383, -0.40861043, 2.8602731, 7.4639506
119101123974091, -0.58567494, 2.982856, 7.5456724
119101134165091, -0.8036005, 3.0645783, 7.8998017
119101144388674, -1.0896279, 3.1599207, 8.21307
119101154595966, -1.4982382, 3.214402, 7.940663
119101164844174, -1.6208214, 3.1463003, 7.5456724
119101175205633, -1.1849703, 2.7649305, 7.572913
119101185345424, -0.2860273, 2.2201166, 8.512717
119101196045174, 0.38136974, 2.152015, 9.765789
119101205721466, 0.8036005, 2.3018389, 11.059722
119101215947883, 0.7627395, 2.3971813, 12.054008
119101226001966, 0.23154591, 2.3426998, 12.476238
119101236409799, -0.3677494, 2.152015, 11.645397
119101246638258, -1.0079057, 1.6889231, 10.351464
119101256867674, -1.5390993, 1.6753027, 8.744264
119101267117508, -1.5390993, 1.6616824, 7.3822284
119101277320049, -1.334794, 1.9340894, 6.619489
119101287519633, -0.9942854, 2.383561, 6.2789803
119101297815841, -0.55843425, 2.8057916, 6.510526
119101313939591, -0.35412905, 3.1871614, 6.973618
119101322020924, -0.38136974, 3.3506055, 7.641015
119101332063633, -0.55843425, 3.255263, 8.322033
119101342240174, -0.8036005, 3.0100968, 8.635301
119101352394549, -0.7899802, 3.0645783, 8.839605
119101367959758, -0.50395286, 2.9419951, 8.894087
119101382591966, -0.16344418, 2.9556155, 8.894087
119101390719049, -0.16344418, 2.9283748, 9.112013
119101400844174, 0.24516626, 2.8738933, 9.329938
119101411306716, 0.17706452, 2.8602731, 9.561484
119101421303466, -0.027240695, 2.7785509, 9.765789
119101431500008, -0.29964766, 2.5742457, 9.861132
119101441729258, -0.626536, 2.3971813, 9.697687
119101451947466, -0.81722087, 2.3426998, 9.507003
119101462177299, -1.0079057, 2.3290794, 9.220976
119101472417591, -1.0760075, 2.3290794, 8.934948
119101482615216, -1.1168685, 2.383561, 8.60806
119101492874341, -1.1577295, 2.383561, 8.553578
119101503074758, -1.3075534, 2.3971813, 8.471856
119101513307924, -1.3756552, 2.3426998, 8.580819
119101523559091, -1.5118586, 2.3290794, 8.717023
119101533768216, -1.607201, 2.2882185, 8.798744
119101543986008, -1.607201, 2.3563201, 8.934948
119101554193091, -1.56634, 2.4108016, 8.853226
119101564429466, -1.4709976, 2.4789033, 8.757884
119101574680799, -1.3756552, 2.6151068, 8.526338
119101584908008, -1.253072, 2.669588, 8.349273
119101595168966, -1.1713499, 2.6151068, 8.349273
119101605376674, -1.0623871, 2.6968288, 8.458236
119101615649133, -1.0215261, 2.669588, 8.635301
119101625949633, -0.92618364, 2.6287272, 9.01667
119101636018924, -1.0896279, 2.5742457, 9.152874
119101646250008, -1.1849703, 2.3018389, 9.316318
119101656414966, -1.2258313, 2.383561, 9.343558
119101666678049, -1.2122109, 2.315459, 9.152874
119101676833424, -0.9942854, 2.3426998, 8.989429
119101687047133, -0.8580819, 2.3699405, 8.880466
119101697270758, -0.7354988, 2.4789033, 8.798744
119101707506549, -0.8308412, 2.4789033, 8.934948
119101717729841, -1.0079057, 2.4516625, 9.125633
119101727935383, -1.1985906, 2.4380422, 9.329938
119101738180799, -1.253072, 2.383561, 9.289077
119101748383716, -1.2122109, 2.4244218, 9.166494
119101758601758, -1.0760075, 2.5333846, 8.894087
