5.023606630658140429e-11,-8.880536883347043227e-11,-1.149160987820980142e-10,1.464893648020238470e-01,9.653334798280624462e-02,9.944762417723802539e-01,8.559851767062808259e-01,8.559851767062808259e-01,8.559851767062808259e-01,0.000000000000000000e+00
1.076444257913146575e-08,9.289289576488406204e-09,3.036721772996733229e-08,2.251140146168726930e-01,1.636282078748240443e-01,1.517195533564151377e+00,6.886172590398966786e-01,6.886172590398966786e-01,6.886172590398966786e-01,0.000000000000000000e+00
7.053444904148369055e-02,1.647262102565996422e-01,3.784215590771596201e-03,6.109743694207209197e-01,5.792617801461320548e-01,6.473516737624646078e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
9.180093008650594411e-02,9.559974215707589540e-03,1.067406352631509042e-01,6.110354131537187872e-01,5.829569599762524090e-01,6.479705901062033924e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
4.666852550634788613e-03,9.151101772216621577e-02,7.898985472786418383e-02,6.100587165928870181e-01,5.826210319960543060e-01,6.483389197535417425e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
2.334655891199313160e-01,1.475340964733078131e-01,1.081838344429215081e-02,6.100587158758000728e-01,5.829009705408378927e-01,6.508024981976917589e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
3.905111315792241800e-01,1.489309415297017103e-01,5.102959310909931101e-02,6.066402793321242770e-01,5.839087415330518338e-01,6.502771872958057475e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
2.762815722670334817e-01,1.904287286688266245e-01,1.179359104408041897e-01,6.104860254428274846e-01,5.777500820380221391e-01,6.460685579760109265e-01,8.276845943433709385e-01,8.276845943433709385e-01,8.276845943433709385e-01,0.000000000000000000e+00
2.607127635438917235e-01,2.085450800934553206e-01,1.400885075760909537e-01,5.933938185974567681e-01,5.616256179120087122e-01,6.437861063860912392e-01,7.090089600527913483e-01,7.090089600527913483e-01,7.090089600527913483e-01,0.000000000000000000e+00
1.865750864318941604e-01,2.127039023831439335e-01,5.270778042550865183e-02,5.697902968946263469e-01,5.559428429267163629e-01,6.461772465902834162e-01,6.496711501684292456e-01,6.496711501684292456e-01,6.496711501684292456e-01,0.000000000000000000e+00
3.585454923258565851e-02,8.510140736088373653e-03,7.011625948509593587e-02,5.653951584269052422e-01,5.559428429267163629e-01,6.405254306682361953e-01,6.496711501684292456e-01,6.496711501684292456e-01,6.496711501684292456e-01,0.000000000000000000e+00
4.213385243728421520e-02,1.712156924892521970e-01,1.586214759931464657e-01,5.631161980520044130e-01,5.287327776513996991e-01,6.274707898230390546e-01,6.496711501684292456e-01,6.496711501684292456e-01,6.496711501684292456e-01,0.000000000000000000e+00
8.916780700077503452e-02,1.535436337335493173e-01,1.867258797397448322e-01,5.679386413958082969e-01,5.156036576810841821e-01,6.178096349701448498e-01,6.496711501684292456e-01,6.496711501684292456e-01,6.496711501684292456e-01,0.000000000000000000e+00
4.170987206400066094e-02,1.516643834098335142e-01,1.407797566682198465e-01,5.851732785736663001e-01,5.004869520099537450e-01,6.158532458981132995e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
4.666852550634788613e-03,1.159064449028920640e-01,9.699236234225575015e-02,5.895684175343846034e-01,5.000110500301672145e-01,6.177975719788550979e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
3.553196623467162751e-02,1.335062369002951443e-01,1.077228716257410679e-01,5.887545025983037528e-01,5.030903742283762137e-01,6.210853690342211797e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
1.063806566741765935e-01,1.377727953961467022e-01,4.434613615540185932e-02,5.903009399998263573e-01,5.095849752685565059e-01,6.267009026625754986e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
4.513345167638702776e-02,3.733296466407253628e-02,2.968596773068308062e-02,5.903009399998262463e-01,5.299645133732437952e-01,6.309065521437864366e-01,7.683467554152986212e-01,7.683467554152986212e-01,7.683467554152986212e-01,0.000000000000000000e+00
3.098521065456275037e-01,1.484036949304246567e-01,1.661042649279618200e-01,5.974430398193967262e-01,5.376068776974134433e-01,6.264382825667277332e-01,8.276845652996607239e-01,8.276845652996607239e-01,8.276845652996607239e-01,0.000000000000000000e+00
3.163747767502688713e-01,4.524451265862804439e-01,2.183991192199613851e-01,5.974430391919456351e-01,5.129162646689801042e-01,6.246268511028872927e-01,8.276845652996607239e-01,8.276845652996607239e-01,8.276845652996607239e-01,0.000000000000000000e+00
3.164885963848265704e-01,2.931068742019761197e-01,1.751100871635763168e-01,6.064164466092943906e-01,5.288727742592728154e-01,6.338653136033389757e-01,8.276845652996607239e-01,8.276845652996607239e-01,8.276845652996607239e-01,0.000000000000000000e+00
1.962770777287451696e-01,2.961497154661182352e-01,1.496336179031863833e-01,6.261945701174005396e-01,5.448292692569443041e-01,6.439189504639777351e-01,9.265809102663128405e-01,9.265809102663128405e-01,9.265809102663128405e-01,0.000000000000000000e+00
1.645508418219062130e-01,2.234763040193485650e-01,3.984028251416026761e-02,6.369178950521785509e-01,5.683441131850937023e-01,6.506878214225697565e-01,1.025477255232964735e+00,1.025477255232964735e+00,1.025477255232964735e+00,0.000000000000000000e+00
1.187500335819673541e-01,1.525756717001987006e-01,2.018980896058999649e-02,6.413944263789610467e-01,5.767422900817541498e-01,6.516116673290412997e-01,1.065035819358964853e+00,1.065035819358964853e+00,1.065035819358964853e+00,0.000000000000000000e+00
1.519821085777106617e-01,1.492742230733913045e-01,5.931258722894220542e-02,6.449756503289020282e-01,5.705276382738955210e-01,6.517897901835321139e-01,1.065035819358964853e+00,1.065035819358964853e+00,1.065035819358964853e+00,0.000000000000000000e+00
9.447828913935341077e-02,5.288443997331275515e-02,5.472141265275819177e-02,6.480278297182897607e-01,5.705276382738955210e-01,6.516629913442842925e-01,1.124373629243327066e+00,1.124373629243327066e+00,1.124373629243327066e+00,0.000000000000000000e+00
4.666852550634788613e-03,2.717514231561262220e-02,4.311409700461628358e-02,6.480278297182897607e-01,5.703036866981566755e-01,6.519648978443398635e-01,1.124373629243327066e+00,1.124373629243327066e+00,1.124373629243327066e+00,0.000000000000000000e+00
1.083317673411127169e-02,1.341316817169980469e-01,2.026694600061854090e-02,6.478040031504566088e-01,5.701917107047573818e-01,6.527498572049523773e-01,1.124373629243327066e+00,1.124373629243327066e+00,1.124373629243327066e+00,0.000000000000000000e+00
4.666852550634788613e-03,7.945434217144244082e-02,3.784215590771596201e-03,6.478040031504566088e-01,5.732150604712329400e-01,6.533385701864301565e-01,1.124373629243327066e+00,1.124373629243327066e+00,1.124373629243327066e+00,0.000000000000000000e+00
1.346517066996675005e-01,9.925009451771123203e-02,2.573276758148157484e-02,6.441413875605023209e-01,5.703037039626571714e-01,6.533385701864301565e-01,1.025477275563561941e+00,1.025477275563561941e+00,1.025477275563561941e+00,0.000000000000000000e+00
7.300072818095795779e-02,9.956110256494601907e-02,3.475939498571308656e-02,6.424932108838464773e-01,5.619895138910036003e-01,6.536223581492237589e-01,1.025477275563561941e+00,1.025477275563561941e+00,1.025477275563561941e+00,0.000000000000000000e+00
1.036459748595424529e-01,9.921211215476977152e-02,6.751962446449263910e-02,6.395631183509306039e-01,5.589661787171659180e-01,6.534291277395172237e-01,1.005698002213675002e+00,1.005698002213675002e+00,1.005698002213675002e+00,0.000000000000000000e+00
1.036936249483891015e-01,1.889432631705013632e-01,4.011434343181718987e-02,6.377114626489379656e-01,5.589381858492348254e-01,6.544797801325739073e-01,1.005698002213675002e+00,1.005698002213675002e+00,1.005698002213675002e+00,0.000000000000000000e+00
2.628900086944890510e-02,6.336772498009335397e-02,5.656751231179190514e-02,6.356359800056293752e-01,5.743348212273672315e-01,6.545190433730844193e-01,1.005698002213675002e+00,1.005698002213675002e+00,1.005698002213675002e+00,0.000000000000000000e+00
8.209501963257989643e-02,4.427416117841203452e-02,2.366169302318820930e-02,6.356359800056293752e-01,5.715354633204798862e-01,6.548451135382367116e-01,1.005698002213675002e+00,1.005698002213675002e+00,1.005698002213675002e+00,0.000000000000000000e+00
1.749365069895567337e-01,6.218852754893425261e-02,1.702998003597796812e-03,6.236307382166451641e-01,5.662726243099623913e-01,6.549266278377043893e-01,9.068016282033128928e-01,9.068016282033128928e-01,9.068016282033128928e-01,0.000000000000000000e+00
8.417957754816009219e-02,1.747187102560460170e-01,3.196944987237972102e-02,6.207006458271466798e-01,5.614576859845649137e-01,6.542080843095383624e-01,9.068016282033128928e-01,9.068016282033128928e-01,9.068016282033128928e-01,0.000000000000000000e+00
4.666852550634788613e-03,1.521032871848730372e-01,6.972122619682058486e-02,6.181368147510414301e-01,5.601979623274869757e-01,6.518531693210222189e-01,9.068016282033128928e-01,9.068016282033128928e-01,9.068016282033128928e-01,0.000000000000000000e+00
6.678414363834410394e-02,1.344032681910206362e-01,9.736531557778976831e-02,6.204971671289808421e-01,5.628853639718526258e-01,6.489095290488506862e-01,9.068016282033128928e-01,9.068016282033128928e-01,9.068016282033128928e-01,0.000000000000000000e+00
5.117137366140855209e-02,1.161821611195274356e-01,1.081878325116028966e-01,6.221656920891227571e-01,5.739709365524979789e-01,6.465183839680848088e-01,9.068016282033128928e-01,9.068016282033128928e-01,9.068016282033128928e-01,0.000000000000000000e+00
3.565078999019963973e-02,4.546434540338602920e-02,8.615704066484726475e-02,6.242818700445013080e-01,5.801295810438465983e-01,6.460836468006762034e-01,9.068016282033128928e-01,9.068016282033128928e-01,9.068016282033128928e-01,0.000000000000000000e+00
1.192771290063127793e-01,8.393270300235367368e-03,9.714600731798321565e-02,6.264794394546457923e-01,5.806054745969038144e-01,6.465908621072433693e-01,9.265809015531999426e-01,9.265809015531999426e-01,9.265809015531999426e-01,0.000000000000000000e+00
1.500537772831245231e-01,8.127605151199407407e-02,9.268546744848926364e-03,6.255027419795282650e-01,5.811093618400161587e-01,6.475599935509410709e-01,9.265809015531999426e-01,9.265809015531999426e-01,9.265809015531999426e-01,0.000000000000000000e+00
1.036602768633571037e-01,9.922394543380218257e-02,6.752863318075932875e-02,6.272933537483361688e-01,5.817812124566371645e-01,6.426448436843551493e-01,9.265809015531999426e-01,9.265809015531999426e-01,9.265809015531999426e-01,0.000000000000000000e+00
1.129531899586222327e-01,1.171161813356992043e-01,9.491926333391022264e-02,6.229389131413320957e-01,5.836288091541765866e-01,6.391728989287241980e-01,8.870223809927650915e-01,8.870223809927650915e-01,8.870223809927650915e-01,0.000000000000000000e+00
3.141200914773741859e-01,1.529979468172862900e-01,1.333325945498190501e-01,6.068234043522182652e-01,5.848885247955850630e-01,6.356405516600209804e-01,8.474638313886202479e-01,8.474638313886202479e-01,8.474638313886202479e-01,0.000000000000000000e+00
1.897705713256376270e-01,8.314833861472432225e-03,1.110415218238251650e-01,6.042188763894390524e-01,5.876879063384105040e-01,6.365100559192996554e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
9.732187446770312889e-02,2.745470691778765376e-02,9.474775473762650502e-02,6.058467056341496626e-01,5.876879063384105040e-01,6.398461725468317374e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
1.104798443784252571e-01,6.050659164095611997e-02,1.229068385903582528e-02,6.099976701259952616e-01,5.873239838460359019e-01,6.422916663679620886e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
3.563259729699596451e-02,6.220619620582824860e-02,1.190384364882762225e-01,6.126428929885191499e-01,5.855603787006804506e-01,6.308794396726995490e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
1.130913388172204576e-01,9.813357076664512568e-02,1.959529926286051882e-01,6.193373409572046073e-01,5.813612937463598085e-01,6.196574182186601609e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
1.192520932665684513e-01,6.223862995953160365e-02,2.289065934831067683e-01,6.193373409572046073e-01,5.801295674788682355e-01,6.142290201089767310e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
1.037434661802513342e-01,4.427996555415836255e-02,1.520095528617017022e-01,6.194187323820918856e-01,5.801855517760006187e-01,6.206597483795992520e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
7.284388467583352567e-02,1.341513390401853911e-01,5.324038178905434598e-02,6.228982167371982515e-01,5.801855538312953309e-01,6.249529170565329972e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
2.628050589737104814e-02,6.216355781472631542e-02,1.267089083458155900e-02,6.309559711175628527e-01,5.846645902787903637e-01,6.272111961148139070e-01,9.463601705465302105e-01,9.463601705465302105e-01,9.463601705465302105e-01,0.000000000000000000e+00
1.909292816336560505e-01,9.836050347912272951e-02,2.922850811196473983e-02,6.247702213322010589e-01,5.852244688070769030e-01,6.262933749433045039e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
8.397999427933049155e-02,8.821870941213571377e-03,4.119921807393125274e-02,6.243632641778863457e-01,5.874079932792596326e-01,6.273802513328814445e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
5.113066761927745341e-02,9.929702855130494166e-02,1.389583456823345609e-01,6.231830878895699977e-01,5.856723736027668048e-01,6.270481435762734757e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
1.038820967129507472e-01,1.353466053172405481e-01,1.116495690756667686e-01,6.202529949503048368e-01,5.837128021450120885e-01,6.338954750715272146e-01,8.672431003819507378e-01,8.672431003819507378e-01,8.672431003819507378e-01,0.000000000000000000e+00
1.192130948467344659e-01,1.531122678811099869e-01,8.952995496532786812e-02,5.967512116919820864e-01,5.806334600656924971e-01,6.422976461055094344e-01,7.090089310090813557e-01,7.090089310090813557e-01,7.090089310090813557e-01,0.000000000000000000e+00
2.430657619158320404e-01,1.710387164530259574e-01,7.192807903913075313e-03,5.858854522790577501e-01,5.735510036606079609e-01,6.473999727200118182e-01,7.090089310090813557e-01,7.090089310090813557e-01,7.090089310090813557e-01,0.000000000000000000e+00
3.047679388178031190e-01,1.171319093118005777e-01,8.604947810976112943e-02,5.751417800632214750e-01,5.733270582507911106e-01,6.481607913574545243e-01,7.090089310090813557e-01,7.090089310090813557e-01,7.090089310090813557e-01,0.000000000000000000e+00
2.277736320254097890e-01,6.343026154381922743e-02,8.068541536513675061e-02,5.813275309466228169e-01,5.753426094840619065e-01,6.488944280327956227e-01,7.090089310090813557e-01,7.090089310090813557e-01,7.090089310090813557e-01,0.000000000000000000e+00
1.497849624453654882e-01,8.337993411775802832e-03,5.305864456278954616e-02,5.873504986590544208e-01,5.727111763110761533e-01,6.512191342282745987e-01,7.090089310090813557e-01,7.090089310090813557e-01,7.090089310090813557e-01,0.000000000000000000e+00
2.617583151527081570e-02,6.192088596789990101e-02,5.634687662207023273e-02,6.078611462833964918e-01,5.713114774212377789e-01,6.508508121174332306e-01,8.474638401017331457e-01,8.474638401017331457e-01,8.474638401017331457e-01,0.000000000000000000e+00
