152335928876914, -0.47671217, 3.0781987, 8.60806, 0
152335929182414, -0.54481393, 3.091819, 8.3765135, 0
152335929359789, -0.4903325, 3.173541, 8.240311, 0
152335929525330, -0.35412905, 3.3097446, 8.349273, 0
152335929801289, -0.38136974, 3.3778462, 8.512717, 0
152335929975622, -0.40861043, 3.336985, 8.553578, 0
152335930193205, -0.40861043, 3.255263, 8.349273, 0
152335930405622, -0.4903325, 3.2416427, 8.253931, 0
152335930565997, -0.54481393, 3.1871614, 8.349273, 0
152335930721330, -0.5720546, 3.255263, 8.444615, 0
152335933376539, -0.44947147, 3.255263, 8.512717, 0
152335943493205, -0.35412905, 3.3233647, 8.580819, 0
152335955249330, -0.24516626, 3.2688835, 8.553578, 0
152335963626872, -0.38136974, 3.2825038, 8.553578, 0
152335973757414, -0.44947147, 3.255263, 8.4854765, 0
152335984080747, -0.4903325, 3.2825038, 8.3765135, 0
152335994327622, -0.38136974, 3.2688835, 8.362893, 0
152336004364372, -0.25878662, 3.3506055, 8.322033, 0
152336014443247, -0.20430522, 3.3914666, 8.21307, 0
152336024547872, -0.12258313, 3.4731886, 8.22669, 0
152336034644622, -0.08172209, 3.4187074, 8.417375, 0
152336044768414, -0.40861043, 3.2688835, 8.717023, 0
152336054865747, -0.40861043, 3.1190596, 8.866846, 0
152336064987455, -0.40861043, 3.1599207, 8.825985, 0
152336076177455, -0.3405087, 3.1463003, 8.7034025, 0
152336086168747, -0.25878662, 3.255263, 8.553578, 0
152336096432830, -0.23154591, 3.2825038, 8.471856, 0
152336124067039, -0.23154591, 3.336985, 8.349273, 0
152336128448580, -0.12258313, 3.3778462, 8.322033, 0
152336129251372, -0.12258313, 3.3778462, 8.281172, 0
152336137632247, -0.12258313, 3.4595683, 8.308413, 0
152336147724622, -0.12258313, 3.3778462, 8.3765135, 0
152336158036205, -0.16344418, 3.3642259, 8.322033, 0
152336168420205, -0.10896278, 3.4187074, 8.444615, 0
152336178451372, -0.12258313, 3.3914666, 8.512717, 0
152336188685872, -0.12258313, 3.2416427, 8.458236, 0
152336198891122, -0.19068487, 3.336985, 8.430995, 0
152336209079205, -0.12258313, 3.3506055, 8.3765135, 0
152336219264955, -0.10896278, 3.3506055, 8.349273, 0
152336231636372, -0.12258313, 3.4323275, 8.3765135, 0
152336239775372, -0.040861044, 3.4323275, 8.3765135, 0
152336249876914, -0.040861044, 3.486809, 8.349273, 0
152336260225289, -0.027240695, 3.4595683, 8.335652, 0
152336270423830, -0.027240695, 3.3778462, 8.349273, 0
152336280640372, -0.16344418, 3.3778462, 8.281172, 0
152336290787789, -0.19068487, 3.3097446, 8.308413, 0
152336301008247, -0.25878662, 3.2961242, 8.335652, 0
152336311202830, -0.19068487, 3.2961242, 8.444615, 0
152336321402789, -0.040861044, 3.3097446, 8.539958, 0
152336331355622, -0.095342435, 3.3778462, 8.580819, 0
152336341850205, -0.06810174, 3.3642259, 8.5944395, 0
152336352098997, -0.05448139, 3.405087, 8.553578, 0
152336362310122, -0.05448139, 3.3642259, 8.512717, 0
152336372568039, -0.05448139, 3.3642259, 8.322033, 0
152336382771372, -0.16344418, 3.3642259, 8.158588, 0
152336392996747, -0.2860273, 3.3778462, 8.19945, 0
152336403179872, -0.313268, 3.4187074, 8.19945, 0
152336413383747, -0.25878662, 3.3642259, 8.294792, 0
152336423786997, -0.14982383, 3.3778462, 8.349273, 0
152336435804830, -0.14982383, 3.3506055, 8.512717, 0
152336444033289, -0.08172209, 3.3097446, 8.798744, 0
152336454257747, -0.14982383, 3.2825038, 8.798744, 0
