2.607580401143053117e-01,7.085179648748747561e-02,4.008825222185251058e-01,6.138953328327078490e-02,5.618433824990949343e-01,1.826120986125855383e-01
3.369650292792821800e-01,2.781117684381860244e-01,1.756841480198398919e-01,1.111336436288845875e-01,1.733053682641934878e-01,4.417819756584559499e-01
7.575482969907182396e-01,4.468839817518290847e-01,5.909560607323626619e-03,1.232534584889213969e+00,8.559447882558188780e-01,7.914412636301179083e-01
8.027143860243522999e-01,5.313673237150947637e-01,1.851719919229548039e-01,1.189403584829265226e+00,1.065988279839491737e+00,3.668547234201422480e-01
4.845503144262585105e-01,3.085859138980290295e-01,3.541195121114603661e-01,3.699183519975117740e-01,1.733057537952574778e-01,1.076848463742750422e-01
2.159095531963229342e-01,6.928350726857687540e-03,4.078210193968744846e-01,3.201742923182144263e-01,5.618433824990932690e-01,2.575402677062387236e-01
1.864465320058160402e-01,5.869372787281858933e-02,3.514348022039545105e-01,4.064359124407398438e-01,4.568216367072568951e-01,1.076848463742750422e-01
4.533146466961561760e-01,7.172205866164300947e-02,3.513678956727224190e-01,1.973952067518044140e-01,4.043107638113395685e-01,1.076850297453422756e-01
2.535785732040361506e-01,1.765150536953310756e-01,2.814361322009703570e-01,3.201745139833482301e-01,1.577429170069248252e-02,9.212122071824473124e-02
1.474046888056829152e-01,2.939266769071528507e-01,1.665428423359874011e-01,4.926976592290558954e-01,4.883702201086418393e-01,4.168061026649721446e-01
2.299725385817228962e-01,2.275873091072629362e-01,7.795842212841930241e-02,2.770435455898471733e-01,2.258166266911764974e-01,6.665644658576629356e-01
2.476363173447632959e-01,6.510787035601672303e-03,7.833083863875606179e-02,2.339127671950321230e-01,6.143538698639482432e-01,6.665642824865940508e-01
2.978008617497358013e-01,1.371663669663656659e-01,1.136465300934932365e-01,1.045204003441391194e-01,5.093325096031758870e-01,5.666609738837308230e-01
3.638382174456763346e-02,1.375678996541634114e-01,9.951811377107004121e-04,5.358281842922897331e-01,5.093325096031758870e-01,8.164184202210789110e-01
2.099973435321154380e-01,1.573891833312800193e-01,9.415149286701281206e-02,4.064359124407398438e-01,4.043111493424002001e-01,7.165160284735584417e-01
1.960485430373822349e-02,1.696600641073540416e-01,1.861560805414204378e-01,7.946133613243425708e-01,3.517998909154205767e-01,4.417817922873855108e-01
8.684742563689162864e-02,2.003959988769040551e-02,2.407236602784146584e-01,6.220901210792917357e-01,4.568216367072568951e-01,3.169026106910417528e-01
1.201791680930159589e-01,1.902905430416975963e-01,2.666499787497969010e-01,6.220901210792917357e-01,6.828516459660978477e-02,2.419764586791411654e-01
6.393215709098339083e-02,8.497442472837875294e-02,3.452660599622918713e-01,7.083514245373405682e-01,3.518002764464845944e-01,1.719415185100147195e-02
1.368277012714482488e-01,3.260449797380424869e-02,3.902531298234192536e-01,4.495665641697642601e-01,8.243962048544322130e-01,1.076857632296161077e-01
5.301814346857119942e-01,5.818210032017281930e-02,3.389991251768543212e-01,4.561802887845141652e-01,7.718857174895772388e-01,7.781537771413491941e-03
6.209875765665960889e-01,3.423008291539251374e-02,1.969296974076274187e-01,8.443571676720587060e-01,7.193752301247222647e-01,3.668547234201422480e-01
6.643371090171685811e-01,1.385957659263699904e-01,7.249660981001165849e-02,7.149647691547185158e-01,3.518006619775468913e-01,7.664661241209095310e-01
3.997828505781652608e-01,2.864195411425814464e-01,1.725405616686335186e-01,1.825878022161385450e-02,1.577390616963017869e-02,4.417819756584527302e-01
6.136299993540959147e-02,1.343631734796874033e-01,3.063339400735396456e-01,5.789592160186861625e-01,5.093325096031742216e-01,7.781537771413491941e-03
3.108024937540726507e-01,1.890441872404323778e-02,2.779871120063306389e-01,6.138959028287657715e-02,6.143542553950105400e-01,9.212085397610862703e-02
2.764243305810610285e-01,1.997582638849200107e-02,8.552782774756727269e-02,1.476512420718497642e-01,6.143542553950105400e-01,5.666613406258685925e-01
1.116224662870558548e-01,1.355120601395564395e-01,2.180156868079781707e-01,5.789591210193431037e-01,5.093325096031742216e-01,3.668547234201422480e-01
4.663607481074871774e-02,1.234182498328621619e-01,2.811556921550185106e-01,7.514822979314985663e-01,5.618422259059062673e-01,1.920232457236291101e-01
1.762398682540986250e-01,1.559634372613372677e-01,2.255741751473417378e-01,4.064359441071876966e-01,4.043111493424018654e-01,3.169035275463827905e-01
2.185427028315360953e-01,1.494353452420791317e-01,2.726821889072064686e-01,4.064359441071876966e-01,4.568220222383191920e-01,2.170002189435212558e-01
4.461017964887704079e-01,3.180320835991827522e-02,9.381968077813403195e-02,1.111336499621741192e-01,7.718861030206413121e-01,5.916355632797375419e-01
1.079238464777714790e-01,9.504453607828759754e-02,1.079097730877498773e-01,1.111336499621741192e-01,5.093325096031758870e-01,4.667571151676643271e-01
5.608034869242368714e-01,2.993898006358683972e-01,1.616280255981606961e-01,5.424417505748012625e-01,1.207956519614647867e-01,4.417828925137954332e-01
2.482368105623584120e-01,9.179090471439631249e-02,4.919081681009240814e-02,1.232534553222766061e+00,2.467789161857105729e-01,3.418795839109338708e-01
1.019945737364481714e-01,4.570252791332756609e-02,9.205987414845002645e-03,4.993108138477476143e-01,8.243965903854962862e-01,5.167092278967664321e-01
3.742707171509858100e-01,8.632755668035807517e-02,2.961361318241555463e-01,4.130493203910131639e-01,3.518002764464845944e-01,2.419771921634117362e-01
4.341296547946844053e-01,1.240269447816252230e-01,5.606093516230775675e-01,4.130493203910131639e-01,2.992894035505655470e-01,3.574426594537608581e-01
1.770538069409488102e+00,4.421345306466651359e-01,1.065335408648942828e+00,7.149648324876135552e-01,2.467793017167728697e-01,1.326609027388261086e-01
2.922455569957491228e+00,1.228237146368994503e+00,7.534790664182878794e-01,1.146272933100240365e+00,4.358597327437868652e-01,3.668538065648028201e-01
1.565593751075367468e+00,2.024387015240005194e+00,3.899296757657804702e-01,1.476510520731637022e-01,6.828516459661150562e-02,6.665628155180479686e-01
3.881936620503508184e+00,5.194077857635720497e-01,6.293730054897918036e-01,2.405260801459621067e-01,3.518002764464828735e-01,5.916364801350769698e-01
1.822233881651702747e+00,7.719321905498072178e-01,4.920406035897633146e-01,6.718343707572753676e-01,2.258166266911764974e-01,4.917340883875581103e-01
5.671220049773652017e-01,4.302026783175749713e-01,4.167926279731236361e-02,2.405260801459626341e-01,5.933911948383518986e-01,8.413952100699054748e-01
5.312584251794777446e-02,1.509352583191699571e-01,1.229344469922213218e-01,4.064359124407398438e-01,1.577429170069248252e-02,5.416862011166602153e-01
6.631956099440025065e-01,2.134974362923943436e-01,1.674520672221398165e-01,8.874880727326647234e-01,1.417579414560005691e-01,3.668565571308275985e-01
7.066340459133909624e-01,5.158926648794683878e-01,5.758045835102617747e-04,8.012263259443482832e-01,9.609657629855289374e-01,7.165158451024895570e-01
1.658187075526639520e-01,6.460991732597208825e-01,2.021571996428080942e-01,4.926976592290562840e-01,1.328541102194832346e+00,4.667589488783464580e-01
1.008237224603939497e-01,6.108626158318398724e-01,3.208949348790041678e-01,5.789592793515817570e-01,1.643606339570339747e+00,7.783371482095615031e-03
3.297892842120285217e-01,7.229588207975952141e-01,3.718010588265963090e-01,6.800274490156825447e-02,2.116201111385100475e+00,1.576360422480344858e-01
6.156826765756255870e-01,6.602776304127032647e-01,1.953447806217328830e-01,7.149648324876135552e-01,1.591094310081233809e+00,4.417838093691380807e-01
3.418725936857962555e-01,3.567052867182781140e-01,5.992365592014991214e-03,3.699183519975124956e-01,8.559447882558181009e-01,8.413952100699021441e-01
1.033850085077615000e-01,2.260710130503897908e-01,1.274565412825439947e-01,5.358285009567659296e-01,8.924745409114384631e-02,4.917340883875548352e-01
1.958045274998539420e-01,1.510041204901201028e-01,3.795360134510069039e-01,5.358281842922897331e-01,6.143534843328859463e-01,2.419753584527296053e-01
6.637415822189159098e-02,3.225278102199830715e-02,1.992829427496206063e-01,5.358281842922897331e-01,6.143534843328859463e-01,3.418777502002517399e-01
1.278188537880797504e-01,1.336648865970551936e-01,3.273905954342128943e-01,3.633055773761920126e-01,1.417579414559988482e-01,5.773365050051235819e-02
3.347487119909394182e-01,2.314554264763696856e-01,4.626080500576406074e-01,1.825909688609027998e-02,2.258170122222396825e-01,4.073929384721775571e-01
2.989193701033385220e-03,1.362400908866900351e-01,3.148053327900001142e-01,5.789591526857906789e-01,1.417575559249365513e-01,7.781537771413491941e-03
4.402421046736765264e-01,1.509831780161835224e-01,3.101308592147231646e-01,1.542644600234368280e-01,3.518002764464828735e-01,1.719360173779813789e-02
6.062997927226259076e-01,2.554780467523195542e-01,2.115015862939456370e-01,5.855722439715874694e-01,3.673619566416252286e-02,2.919274711818317103e-01
4.636756211964610519e-01,2.000715567915569426e-01,2.359216684192001201e-01,2.405259218137241473e-01,2.467789161857105729e-01,2.419771921634117362e-01
2.119353076879311182e-01,1.083822048618258427e-01,6.960334796359373133e-01,4.064357541085017456e-01,5.618429969680309721e-01,1.056764902818455587e+00
1.331012064509034254e-01,5.575031881915985810e-02,9.694114752037160665e-01,6.220899627470536375e-01,4.568216367072568951e-01,1.831014398421457523e+00
2.708447130697114701e-03,4.680596587412093335e-02,1.018360318852083113e+00,6.652206778089733152e-01,5.093325096031751098e-01,1.855987704219983492e+00
1.367865106099919702e-02,1.324781562096058463e-01,5.051488129987132814e-01,6.652206778089733152e-01,3.518006619775460586e-01,1.131692155056766014e+00
1.679991585112361741e-01,2.601608343510369847e-01,3.396818911931469287e-02,2.339128621943752928e-01,1.207956519614665075e-01,1.920232457236275003e-01
1.095964709199650722e+00,5.076373357606966952e-01,1.298512377558250552e+00,5.424417189083532431e-01,6.828516459661064519e-02,9.568606773602512661e-01
4.882575088242175343e-01,3.947788849484492602e-01,7.860985827163523565e-01,4.993109405135385814e-01,6.459023376060150090e-01,1.531303555757530077e+00
6.882953281936194934e-01,4.357984857371818288e-01,7.631568744061455467e-01,9.737496928551901965e-01,7.509238135261075975e-01,1.356475745482382811e+00
5.029378414654261942e-01,2.500560502031484167e-01,5.924841077141267398e-01,3.267877002684876908e-01,1.417578257966802535e-01,6.072013893885860325e-01
3.043847494853385831e-03,3.274925978937510973e-02,1.387461014727955078e-01,8.377440130533674312e-01,6.668644728881231165e-01,4.168068361492476281e-01
5.584895071885701695e-02,5.351698151194621278e-02,2.006060317553287342e-01,7.514827095953184877e-01,5.093325096031754429e-01,4.667571151676643271e-01
2.404805822531851656e-01,1.270555863687488074e-01,2.610484257056383539e-01,3.633052607117157606e-01,1.942683131615356718e-01,2.669504979619379825e-01
2.537065485876446869e-01,1.374000626670830727e-01,2.218807848406079419e-01,3.201739756537377857e-01,1.417579414559988482e-01,3.668547234201454676e-01
2.598142284877289487e-01,1.421773802646580098e-01,1.709877446882647756e-01,2.770436405891900100e-01,8.924706856008110534e-02,4.917340883875581103e-01
1.632027647631132672e-01,2.288458337262332387e-01,1.030047062825742987e-01,4.926978492277419019e-01,2.783278851181578140e-01,6.915388718825957737e-01
1.960485430373822349e-02,2.113738767568877908e-01,3.608419761843285195e-02,8.808749814468677108e-01,1.733065248573846528e-01,8.413933763592200687e-01
5.631530697596777435e-02,6.915002420609420164e-02,1.359823575238940270e-02,7.946133613243425708e-01,2.467789161857097124e-01,8.164182368500116915e-01
7.814494844320984956e-02,1.800998172274701284e-02,2.732784758972070169e-02,5.789591526857906789e-01,6.143538698639491313e-01,8.413942932145627163e-01
2.893149111859094624e-01,5.497320249482402776e-02,2.091023963659218166e-01,4.064362291052168175e-01,6.143538698639491313e-01,5.916383138457623758e-01
4.965514479521941638e-02,3.656091441965933497e-02,1.933333875017635983e-01,6.652210894727927926e-01,5.093325096031751098e-01,3.918307797846965479e-01
2.213552915298141188e-01,6.169871295305203633e-04,1.405196795527363096e-01,3.201749256471679850e-01,6.668643572288041055e-01,5.416843674059748093e-01
1.832100263721914146e-01,1.096844233790865569e-01,1.872184857111996309e-02,4.926975325632656499e-01,6.143538698639491313e-01,8.413952100699021441e-01
3.062216107571311477e-02,1.146397571423809908e-01,9.185390466943153809e-02,8.377436963888904575e-01,4.568220222383200801e-01,4.667571151676643271e-01
2.656273566552719290e-02,4.570252791332756609e-02,3.145761557178024526e-01,7.946133613243425708e-01,7.193752301247222647e-01,8.271062372040610677e-02
4.599794358113968445e-02,1.434566034413801289e-02,5.636190569336352318e-02,1.476513687376408424e-01,2.992901746126910290e-01,3.275667728062186396e-02
7.518522549080319806e-02,1.824322846596238695e-02,9.095743723199385677e-03,2.405263968104388861e-01,3.518002764464837062e-01,5.666631743365506679e-01
5.131978569465993623e-01,6.795174544909977910e-02,6.989289540481168073e-02,4.495665641697639270e-01,7.193748445936599678e-01,8.413970437805875502e-01
7.656776032075769400e-01,1.001822501742860860e-01,7.980573661735759772e-02,5.789591526857906789e-01,7.718861030206404239e-01,7.914449310514855007e-01
1.060553501392549780e+00,3.613867809394637476e-01,2.103887344967926565e-01,4.064359124407398438e-01,5.618429969680300839e-01,7.914449310514855007e-01
2.044980719930137858e-01,1.183514607318598699e+00,6.755447695479810388e-02,7.514823929308416250e-01,1.577429170069248252e-02,9.163224623082126818e-01
1.960485430373822349e-02,1.437461316592028915e+00,4.403837868950735146e-01,8.377443297178436277e-01,3.833488598478687059e-01,6.665637323733875075e-01
7.164845776411820077e-01,9.354146115829394814e-01,6.070831567713100840e-01,4.926978492277419019e-01,6.828477906554833443e-02,5.167092278967664321e-01
1.639551034079880010e+00,4.570252791332756609e-02,1.142611588867126882e+00,3.201742923182147593e-01,5.618433824990932690e-01,4.667589488783464580e-01
1.258885724287786001e-01,1.638876352379870616e+00,1.748962040799500794e+00,6.220901210792917357e-01,1.417579414559988482e-01,3.668547234201422480e-01
2.907645990390402280e-01,8.953471781261779228e-01,1.998782609139735100e-01,6.220901210792917357e-01,2.258170122222396825e-01,6.915388718825991043e-01
8.838059312726762040e-02,4.043227415519159429e-01,1.872184857111996309e-02,7.946133613243425708e-01,1.733061393263214955e-01,8.913454890883222292e-01
1.491481464653269529e-01,4.570252791332756609e-02,3.582956291468978455e-02,5.789594693502676526e-01,5.093325096031751098e-01,8.413933763592200687e-01
1.443390676463799094e-01,1.372241914365301407e-01,8.461165924570084040e-02,5.789591526857906789e-01,8.924706856008068900e-02,7.414909846117011538e-01
4.731552529402217877e-02,2.160069344854961826e-01,9.825890364250385034e-02,6.652207728083164850e-01,1.733061393263206629e-01,7.165176788131749630e-01
2.768197947351265596e-03,1.913350201743312107e-01,6.319023234698553648e-02,6.652207728083164850e-01,6.828516459661064519e-02,8.164200705606937669e-01
2.880738864789114118e-01,1.638179970699321086e-01,1.673132485280518986e-02,2.339129888601659268e-01,8.924706856008068900e-02,8.413970437805875502e-01
6.224300787114932509e-01,3.600358424681088798e-01,4.525821827301881872e-02,6.287035290295650558e-01,3.833488598478687059e-01,7.664697915422771235e-01
5.217405260556174929e-01,5.879410001184472850e-02,2.043952503238548879e-01,3.699186686619887476e-01,4.043111493424018654e-01,4.168077530045870560e-01
2.693409638722005783e-01,5.272691835335187038e-01,1.858217707199082414e-01,2.770436405891903431e-01,1.433562462455603814e+00,4.667571151676643271e-01
1.188100764037047563e+00,1.349908320046565358e+00,8.545139948572685884e-02,2.267673788861161110e+00,5.056799198686761088e+00,7.414909846117011538e-01
1.499954867368096689e+00,1.099288945754044233e+00,1.202973030298845752e-01,2.957766544009454712e+00,3.796542104495353342e+00,4.667561983123248992e-01
3.872167991891031780e-01,1.415451281872351363e-01,6.285702389528321499e-01,1.973952225850279796e-01,1.207948808993401790e-01,8.070070897389680642e-01
4.681381421057698722e-01,7.429054967468069481e-01,6.120654765443576117e-01,3.267876369355922073e-01,1.906158005332491800e+00,8.319813123928370135e-01
3.961945994511728020e-01,1.242504110580499699e+00,1.642090895837363534e-02,1.542644473568577645e-01,3.954075108714171005e+00,4.417819756584559499e-01
8.358218375607411044e-02,1.256668275291862757e+00,3.837125968341714155e-01,6.652208171413429572e-01,5.476884254198791879e+00,4.073947721828613533e-01
1.222489268472249924e-01,1.660656229838629816e+00,7.763769792015032811e-01,2.770435772562948595e-01,6.001990901290234603e+00,1.331497672036079161e+00
9.861531372921817917e-01,1.875528705246167105e+00,1.092835822636868848e+00,1.060011281311267428e+00,4.741734848032696625e+00,1.381449051280905893e+00
2.154733633855632213e+00,6.257726793963214185e-01,9.625115464805802379e-01,4.639867788067776111e+00,1.433562462455604258e+00,1.706135033454044825e+00
2.801452284612956589e+00,1.801901912349855861e+00,2.954762623967102098e-01,6.235707380337124128e+00,6.684629550219732153e+00,1.581255668486632127e+00
1.233954485130670076e+00,3.436230816744429095e+00,1.857458009401850907e+00,2.440196918273644489e+00,1.366854865820245379e+01,4.578349425440448428e+00
1.114822851857424357e+00,9.436396773229844825e-01,1.154652552092456430e+00,2.569589190125194378e+00,6.107012030232371380e+00,2.655214173042882653e+00
2.222903305269162910e+00,8.626796688668666446e-01,9.335463535694019099e-02,4.898652616768903734e+00,2.483775679532277625e+00,3.418795839109338708e-01
1.214715244815732786e+00,1.122843834455503481e-01,5.077613968399191657e-01,2.138281406177044985e+00,4.358597327437868652e-01,4.323693615788663513e-01
3.396237642907604104e-01,4.423883345127625488e-01,7.878857792025695250e-01,6.138974861511505010e-02,1.171008869038139277e+00,1.331497672036077606e+00
5.503823762063558833e-01,2.864159111294820037e-01,6.916298422059804496e-01,5.855724023038253456e-01,5.933919659004781577e-01,1.156667844679179380e+00
9.422308657208724458e-01,3.610359836715726356e-01,3.465880859191426966e-01,1.448188622528948422e+00,7.509245845882318582e-01,1.719360173779488007e-02
6.456737974732602581e-01,3.600324044544336854e-01,3.214425865065585475e-01,5.855724973031685154e-01,6.459020677342708350e-01,4.216874124700650817e-02
1.761007228705180339e-01,1.681060359871275334e-01,4.703939789375183866e-01,4.064359947735039502e-01,3.833492453789318355e-01,8.319820458771108873e-01
8.702750220100635703e-01,6.629278458140479557e-01,2.296169517391812853e-01,1.361926920073658787e+00,1.591094310081233809e+00,6.714681469330692487e-02
1.484716048724981752e+00,3.309402811607751738e-01,2.234031983568336710e-01,1.922627292537835819e+00,3.308379869519505467e-01,5.167084944124910040e-01
1.081852916923658620e-01,1.653055620890372668e-01,2.437348576018897595e-01,3.633052607117154276e-01,1.207960374925305252e-01,1.920250794343096035e-01
5.104815321262879541e-02,1.264513299855243578e-01,3.176948338964956098e-01,7.514823929308416250e-01,1.417571703938725336e-01,4.217057495769188646e-02
1.522136029147115426e-02,7.687447430258981251e-02,2.670759742454443808e-01,8.377440130533669871e-01,4.043111493424018654e-01,2.669523316726233886e-01
3.399181395893967617e-01,6.144690098865488240e-03,2.413569472237940550e-01,1.045204003441392859e-01,5.093321240721119247e-01,3.169026106910400875e-01
4.204863734206477077e-01,3.263809675774342195e-02,9.898659008018019165e-03,1.111335549628311437e-01,6.143538698639482432e-01,5.666595069151831865e-01
7.865096516206811217e-02,2.104669686893679559e-01,3.099958485539169861e-01,4.495668175013459167e-01,1.733065248573838202e-01,7.783371482095615031e-03
3.389825625561452421e-02,1.774840401813251867e-01,3.486905679462186658e-01,4.495668175013459167e-01,3.673658119522653365e-02,3.275667728062186396e-02
8.270661916984720086e-02,3.644845890416677919e-02,6.277817500370125314e-03,2.339128305279276343e-01,7.193752301247222647e-01,5.416862011166569957e-01
9.624856851837527982e-02,5.236324984234906610e-02,5.226419480170859180e-03,1.476511787389544472e-01,6.668647427598672905e-01,6.915407055932811797e-01
1.196948048206818438e+00,7.733412585293892860e-01,8.885235428132711721e-01,2.405260168130669562e-01,1.942684288208555710e-01,3.418795839109338708e-01
6.347763104058974371e+00,7.874402464004098823e-01,1.484120958104313326e+00,1.103142091372530276e+00,4.043107638113395685e-01,4.168059192939032598e-01
6.056113362773049680e+00,3.772467078397234719e-01,1.697956270647382526e+00,9.306189144603751462e-01,6.143530988018218730e-01,3.668547234201438578e-01
3.465939031743766385e+00,1.642334278502187994e-01,1.413836504609960187e-01,6.800283990091175734e-02,6.143530988018218730e-01,5.416852842613175678e-01
2.362083165740931801e+00,7.226274857122009232e-01,1.176282189871532546e+00,4.130493203910131639e-01,1.942680432897915532e-01,2.170002189435196183e-01
5.141600769190664444e+00,6.410691277749599459e-01,9.602633880401718891e-02,2.095150564449334674e+00,2.467796872478351666e-01,5.666607905126620492e-01
2.547810080546468292e+00,3.689213768003158367e-01,5.197870916033674460e-01,1.750104068126008716e+00,1.942684288208538501e-01,3.169026106910400875e-01
7.920797080054301498e-01,1.644510392797404186e-01,2.050068922299553009e-01,1.060011281311267872e+00,3.673658119522653365e-02,1.170959934853170042e-01
5.077069128008281362e-01,2.423715542018848035e-01,5.031400650562901644e-01,4.993109246803146828e-01,3.308379869519488259e-01,6.072013893885860325e-01
1.126142273774699137e-01,6.567800410410788992e-01,4.510773935326567452e-01,4.926975325632654279e-01,1.328540716663766608e+00,1.576360422480344858e-01
4.899537344157081087e-01,2.518498622909767226e-01,2.786092182216375890e-01,3.267877002684876908e-01,1.207956519614665075e-01,2.419771921634149836e-01
3.737334895081521613e-01,7.246339793718428735e-03,2.697863872538606711e-01,1.111336182957264607e-01,6.668643572288049937e-01,2.169993020881785528e-01
5.081154842657721327e-01,2.986825710831464420e-01,1.356229265988715682e-01,4.130493203910131639e-01,1.207960374925288044e-01,5.416834505506321618e-01
8.295381170396820547e-01,7.359056609212479838e-01,1.132053559069557958e-01,1.275665394950476594e+00,1.906158776394616394e+00,5.666604237705259450e-01
2.794263031276675857e-01,7.473646281824383175e-01,1.304630540360765811e-01,6.138955861642909212e-02,1.958668878228409183e+00,5.167092278967664321e-01
4.210235470152101089e-01,1.765231289712266560e-01,8.056854809211141943e-02,1.111337132950696166e-01,1.207952664304041968e-01,6.415876760088397024e-01
9.795794266927586591e-01,3.363060762371546386e-01,3.123043746003899002e-01,1.534450255318053236e+00,6.459020677342708350e-01,1.170978271960023825e-01
9.463288740335931148e-01,3.364845787654961451e-01,2.946404723633571643e-01,1.448188476863288887e+00,6.459020677342708350e-01,1.670490230697585510e-01
5.228813410972869002e-01,5.882384694710886264e-02,4.530758746909064466e-02,3.699182886646166235e-01,3.517998909154205767e-01,6.915388718825957737e-01
1.701195060493858602e-01,3.203943455660900330e-01,9.612328435913436442e-02,4.926976908955037482e-01,2.258166266911764974e-01,6.166116196442853470e-01
3.305044723077339430e-01,2.853109205412134863e-01,1.353965320407359008e-01,1.111334916299358266e-01,2.258166266911764974e-01,4.417819756584559499e-01
5.736966138331592857e-01,1.362490986338527055e-01,2.636626307286212348e-02,8.443573101710734052e-01,3.517998909154205767e-01,5.666613406258685925e-01
4.084674780233134572e-01,2.376041412315055279e-01,9.058288570332849732e-01,1.973952637514100328e-01,2.783274995870937962e-01,1.606232641706522690e+00
3.370635292526598104e-01,1.241871640404790950e-01,1.475016741035082513e+00,2.405260738126727416e-01,1.733057537952574778e-01,3.179704938711059192e+00
7.959502579886879037e-01,5.473180471628958932e-01,9.637280022311324190e-01,1.060011274977977980e+00,1.118497610611158155e+00,1.706133199743362638e+00
4.380096966974489359e-01,5.562212729006553724e-01,3.104666094807056465e-01,1.542643016911985354e-01,1.171008869038139277e+00,1.170959934853170042e-01
1.115548162977875735e-01,3.329452670875419074e-01,2.930552889415721785e-01,2.339128938608227570e-01,5.933927369626045278e-01,3.074905467246554780e-01
4.788194840031395061e-01,2.649892192469875951e-01,8.287366934414729380e-01,4.561799087871420966e-01,1.733069103884478379e-01,1.631207781215734398e+00
4.535823042064415778e-01,1.313037642215920675e-01,1.144120953439525357e+00,6.800280823446373801e-02,2.992890180195015293e-01,1.731112006673938497e+00
2.769819330590353890e-03,2.044804608502319432e-01,9.506089866350900808e-01,6.220899944135011017e-01,1.207960374925305252e-01,1.781062285692355251e+00
5.344419564258416910e-01,1.824829858925237358e-01,9.059347866415682349e-01,3.699184153304072575e-01,1.577467723175478634e-02,1.606230807995840504e+00
4.416721601130250141e-01,2.051887302806813251e-01,7.928274981745057071e-01,1.542643966905415109e-01,1.207952664304024898e-01,1.331497855407148156e+00
8.050097730281648156e-02,2.674886288764149467e-01,5.188912712624157431e-01,6.220899944135013238e-01,3.833484743168055209e-01,5.822251496529677883e-01
1.144151736675345227e-01,4.784168485128318937e-01,1.228677955818018308e-01,5.789592476851338487e-01,1.223520127465120622e+00,5.167094112678353168e-01
3.495608234420584104e-01,5.865817219507756253e-01,4.486630699987796678e-02,1.825868522227087551e-02,1.696115670342007720e+00,8.663701662080449672e-01
4.181832769914920478e-01,2.400667640885261744e-01,3.626729816209537521e-02,1.111335866292789826e-01,2.783274995870955171e-01,8.913460392015271072e-01
8.200377817127055269e-02,1.384212752912840627e-01,2.600629893904139039e-02,5.358285009567662627e-01,4.568216367072568951e-01,8.164187869632166805e-01
